Year,Name,Number,Rank
1980,KRISTEL,4,507
1980,LEIGH,4,507
1980,LILA,4,507
1980,LILLIAN,4,507
1980,LILY,4,507
1980,LINSEY,4,507
1980,LISA-MARIE,4,507
1980,LORETTA,4,507
1980,LYNNE,4,507
1980,MARCELLA,4,507
1980,MARCY,4,507
1980,MARIAN,4,507
1980,MARIKA,4,507
1980,MARJORIE,4,507
1980,MARNIE,4,507
1980,NAVDEEP,4,507
1980,NICOLETTE,4,507
1980,NICOLLE,4,507
1980,NORA,4,507
1980,RAEGAN,4,507
1980,RAINA,4,507
1980,REAGAN,4,507
1980,RENAE,4,507
1980,RHIANNON,4,507
1980,RICKI,4,507
1980,ROSEMARY,4,507
1980,SACHA,4,507
1980,SHARLEEN,4,507
1980,SHAUNNA,4,507
1980,SHILO,4,507
1980,SOFIA,4,507
1980,SOMER,4,507
1980,STEPHENIE,4,507
1980,TALIA,4,507
1980,TARA-LEE,4,507
1980,TARA-LYNN,4,507
1980,TARRA,4,507
1980,TENILLE,4,507
1980,TERA,4,507
1980,TERRIE,4,507
1980,TIA,4,507
1980,TIANA,4,507
1980,TONIA,4,507
1980,TRINITY,4,507
1980,TWYLA,4,507
1980,YVETTE,4,507
1980,ADRIA,3,609
1980,ALENA,3,609
1980,ALETA,3,609
1980,ALEXANDRIA,3,609
1980,ALINE,3,609
1980,AMANDEEP,3,609
1980,ANGELICA,3,609
1980,ANNEMARIE,3,609
1980,ANN-MARIE,3,609
1980,ANTONIA,3,609
1980,AURELIE,3,609
1980,AVA,3,609
1980,BERNICE,3,609
1980,BERTHA,3,609
1980,BOBBI-LEE,3,609
1980,BOBBY-JO,3,609
1980,BRIE,3,609
1980,BRIGITTE,3,609
1980,BRITTANY,3,609
1980,BRYANNE,3,609
1980,CAITLIN,3,609
1980,CAREY,3,609
1980,CARINA,3,609
1980,CARLEE,3,609
1980,CARLEEN,3,609
1980,CASSIE,3,609
1980,CECILE,3,609
1980,CECILIA,3,609
1980,CELINA,3,609
1980,CHANTELL,3,609
1980,CHASITY,3,609
1980,CHERISE,3,609
1980,CHRISTAL,3,609
1980,CHRISTI,3,609
1980,CINTHIA,3,609
1980,CLARISSA,3,609
1980,CLAUDETTE,3,609
1980,CORALEE,3,609
1980,CORRIE,3,609
1980,CORY,3,609
1980,CRISTY,3,609
