Year,Name,Number,Rank
1923,MARY,210,1
1923,MARGARET,195,2
1923,DOROTHY,136,3
1923,ELIZABETH,63,4
1923,JEAN,61,5
1923,HELEN,54,6
1923,IRENE,54,6
1923,ALICE,52,8
1923,KATHLEEN,52,8
1923,PHYLLIS,51,10
1923,DORIS,50,11
1923,EDITH,49,12
1923,JOAN,48,13
1923,MARJORIE,48,13
1923,FLORENCE,44,15
1923,RUTH,44,15
1923,EVELYN,43,17
1923,AUDREY,42,18
1923,DOREEN,36,19
1923,NORMA,35,20
1923,GLADYS,34,21
1923,ELSIE,33,22
1923,BARBARA,32,23
1923,MARIE,32,23
1923,PATRICIA,32,23
1923,LILLIAN,31,26
1923,MARION,31,26
1923,ANNIE,30,28
1923,FRANCES,30,28
1923,MURIEL,29,30
1923,CATHERINE,28,31
1923,MILDRED,27,32
1923,OLIVE,27,32
1923,THELMA,27,32
1923,JUNE,26,35
1923,AGNES,25,36
1923,GRACE,25,36
1923,JOYCE,25,36
1923,ETHEL,24,39
1923,SHIRLEY,24,39
1923,EDNA,23,41
1923,JESSIE,23,41
1923,VIOLET,23,41
1923,VERA,22,44
1923,EILEEN,21,45
1923,ANNA,20,46
1923,BETTY,20,46
1923,ELEANOR,19,48
1923,GERTRUDE,19,48
1923,CONSTANCE,18,50
1923,HAZEL,18,50
1923,ELLEN,17,52
1923,JANET,17,52
1923,MAY,17,52
1923,NORA,17,52
1923,PEARL,17,52
1923,EVA,16,57
1923,RUBY,16,57
1923,JULIA,15,59
1923,MARGUERITE,15,59
1923,BEATRICE,14,61
1923,ESTHER,14,61
1923,GERALDINE,14,61
1923,MABEL,14,61
1923,BERNICE,13,65
1923,IDA,13,65
1923,LAURA,13,65
1923,LOIS,13,65
1923,ROSE,13,65
1923,SHEILA,13,65
1923,ADA,12,71
1923,BERTHA,12,71
1923,GLORIA,12,71
1923,KATHERINE,12,71
1923,LILIAN,12,71
1923,MARIAN,12,71
1923,MYRTLE,12,71
1923,SARAH,12,71
1923,CHRISTINA,11,79
1923,EMILY,11,79
1923,GEORGINA,11,79
1923,HILDA,11,79
1923,IRIS,11,79
1923,MARIA,11,79
1923,VIVIAN,11,79
1923,WINNIFRED,11,79
1923,CLARA,10,87
1923,DORA,10,87
1923,NORAH,10,87
1923,WINIFRED,10,87
1923,YVONNE,10,87
1923,ALMA,9,92
1923,EMMA,9,92
1923,JANE,9,92
1923,JOSEPHINE,9,92
1923,MARGRET,9,92
1923,ANNE,8,97
1923,ISABEL,8,97
1923,LUCY,8,97
1923,MARJORY,8,97
1923,NANCY,8,97
1923,NELLIE,8,97
1923,PAULINE,8,97
1923,TOSHIKO,8,97
1923,VIRGINIA,8,97
1923,AMY,7,106
1923,ELAINE,7,106
1923,IVY,7,106
1923,LORRAINE,7,106
1923,MARGERY,7,106
1923,MARTHA,7,106
1923,STELLA,7,106
1923,AIKO,6,113
1923,AYAKO,6,113
1923,DAISY,6,113
1923,EIKO,6,113
1923,FRANCIS,6,113
1923,FUMIKO,6,113
1923,GWENDOLYN,6,113
1923,LILY,6,113
1923,LORNA,6,113
1923,PAMELA,6,113
1923,ROSEMARY,6,113
1923,SYLVIA,6,113
1923,VELMA,6,113
1923,VICTORIA,6,113
1923,VIOLA,6,113
1923,AILEEN,5,128
1923,BERYL,5,128
1923,BEVERLEY,5,128
1923,CECILIA,5,128
1923,CHARLOTTE,5,128
1923,DAPHNE,5,128
1923,ENID,5,128
1923,EUNICE,5,128
1923,HIDEKO,5,128
1923,ISABELLA,5,128
1923,JEANNE,5,128
1923,KIMIKO,5,128
1923,KIYOKO,5,128
1923,MAVIS,5,128
1923,MAXINE,5,128
1923,MIRIAM,5,128
1923,ROBERTA,5,128
1923,SHIZUYE,5,128
1923,SUMIYE,5,128
1923,YOSHIKO,5,128
1924,MARGARET,59,1
1924,MARY,58,2
1924,DOROTHY,40,3
1924,ELIZABETH,23,4
1924,HELEN,23,4
1924,DORIS,22,6
1924,ANNIE,21,7
1924,JOAN,19,8
1924,BETTY,18,9
1924,FLORENCE,18,9
1924,PATRICIA,18,9
1924,IRENE,16,12
1924,JEAN,16,12
1924,ALICE,14,14
1924,AUDREY,14,14
1924,BARBARA,14,14
1924,EVELYN,14,14
1924,JOYCE,14,14
1924,VIOLET,14,14
1924,DOREEN,13,20
1924,RUTH,13,20
1924,ETHEL,12,22
1924,FRANCES,12,22
1924,GLADYS,12,22
1924,KATHLEEN,12,22
1924,MARJORIE,12,22
1924,MURIEL,11,27
1924,THELMA,11,27
1924,EDNA,10,29
1924,GERTRUDE,10,29
1924,JESSIE,10,29
1924,LILLIAN,10,29
1924,PHYLLIS,10,29
1924,RUBY,10,29
1924,BERNICE,9,35
1924,MARIE,9,35
1924,MAY,9,35
1924,NORMA,9,35
1924,SHIRLEY,9,35
1924,ANNA,8,40
1924,CATHERINE,8,40
1924,MARION,8,40
1924,NANCY,8,40
1924,OLIVE,8,40
1924,EDITH,7,45
1924,EILEEN,7,45
1924,ELLEN,7,45
1924,EMMA,7,45
1924,MABEL,7,45
1924,MARGUERITE,7,45
1924,PAULINE,7,45
1924,BLANCHE,6,52
1924,ELSIE,6,52
1924,GLORIA,6,52
1924,HAZEL,6,52
1924,JUNE,6,52
1924,LAURA,6,52
1924,LOIS,6,52
1924,MILDRED,6,52
1924,NELLIE,6,52
1924,VERA,6,52
1924,AGNES,5,62
1924,AIKO,5,62
1924,ALMA,5,62
1924,AMY,5,62
1924,CHARLOTTE,5,62
1924,CLARA,5,62
1924,DAISY,5,62
1924,ELAINE,5,62
1924,EVA,5,62
1924,FUMIKO,5,62
1924,GRACE,5,62
1924,JACQUELINE,5,62
1924,LOUISE,5,62
1924,MIYOKO,5,62
1924,YOSHIKO,5,62
1925,MARY,207,1
1925,MARGARET,177,2
1925,DOROTHY,146,3
1925,ELIZABETH,76,4
1925,HELEN,76,4
1925,JEAN,76,4
1925,PHYLLIS,58,7
1925,PATRICIA,53,8
1925,EVELYN,52,9
1925,RUTH,52,9
1925,JOAN,51,11
1925,DOREEN,50,12
1925,DORIS,50,12
1925,IRENE,48,14
1925,MARJORIE,47,15
1925,FLORENCE,46,16
1925,KATHLEEN,46,16
1925,BARBARA,45,18
1925,AUDREY,44,19
1925,EILEEN,43,20
1925,EDITH,42,21
1925,ALICE,36,22
1925,AGNES,35,23
1925,FRANCES,35,23
1925,BETTY,34,25
1925,JOYCE,34,25
1925,MARION,34,25
1925,ANNIE,33,28
1925,SHIRLEY,33,28
1925,MURIEL,32,30
1925,NORMA,32,30
1925,HAZEL,31,32
1925,ELEANOR,28,33
1925,GLADYS,28,33
1925,ELSIE,26,35
1925,THELMA,26,35
1925,ETHEL,25,37
1925,MILDRED,25,37
1925,EDNA,24,39
1925,GRACE,24,39
1925,JUNE,24,39
1925,LILLIAN,24,39
1925,MARIE,24,39
1925,VIOLET,24,39
1925,GLORIA,23,45
1925,CATHERINE,22,46
1925,JESSIE,22,46
1925,ANNA,21,48
1925,EVA,20,49
1925,LOIS,20,49
1925,MYRTLE,20,49
1925,VERA,19,52
1925,LAURA,18,53
1925,LORNA,17,54
1925,OLIVE,17,54
1925,SHEILA,17,54
1925,MABEL,16,57
1925,NORA,16,57
1925,ROSE,16,57
1925,RUBY,16,57
1925,MAY,15,61
1925,NANCY,15,61
1925,PEARL,15,61
1925,SARAH,15,61
1925,BEATRICE,14,65
1925,BERNICE,13,66
1925,ELLEN,13,66
1925,EMILY,13,66
1925,HILDA,13,66
1925,JANET,13,66
1925,MARGUERITE,13,66
1925,VERNA,13,66
1925,YOSHIKO,13,66
1925,FUMIKO,12,74
1925,GERTRUDE,12,74
1925,ISABEL,12,74
1925,ISABELLA,12,74
1925,TOSHIKO,12,74
1925,VIVIAN,12,74
1925,WINIFRED,12,74
1925,FRANCIS,11,81
1925,ISOBEL,11,81
1925,PAULINE,11,81
1925,VELMA,11,81
1925,BERYL,10,85
1925,CHRISTINA,10,85
1925,GERALDINE,10,85
1925,IRIS,10,85
1925,JOSEPHINE,10,85
1925,LORRAINE,10,85
1925,MARIA,10,85
1925,CHARLOTTE,9,92
1925,DAPHNE,9,92
1925,DORA,9,92
1925,IVY,9,92
1925,KATHERINE,9,92
1925,LUCY,9,92
1925,NELLIE,9,92
1925,ROSEMARY,9,92
1925,VIRGINIA,9,92
1925,ADA,8,101
1925,BERTHA,8,101
1925,CLARA,8,101
1925,CONSTANCE,8,101
1925,EMMA,8,101
1925,FREDA,8,101
1925,GEORGINA,8,101
1925,LUCILLE,8,101
1925,MARJORY,8,101
1925,OLGA,8,101
1925,ROBERTA,8,101
1925,WILMA,8,101
1925,YVONNE,8,101
1925,AYAKO,7,114
1925,BEVERLEY,7,114
1925,BEVERLY,7,114
1925,DOROTHEA,7,114
1925,FLORA,7,114
1925,GWENDOLYN,7,114
1925,IDA,7,114
1925,JACQUELINE,7,114
1925,LILIAN,7,114
1925,MARTHA,7,114
1925,POLLY,7,114
1925,WINNIFRED,7,114
1925,ANNE,6,126
1925,ELAINE,6,126
1925,ELLA,6,126
1925,EMIKO,6,126
1925,ESTHER,6,126
1925,MAVIS,6,126
1925,MIYOKO,6,126
1925,NOBUKO,6,126
1925,NORAH,6,126
1925,PAMELA,6,126
1925,ROSIE,6,126
1925,STELLA,6,126
1925,TERESA,6,126
1925,VICTORIA,6,126
1925,VIOLA,6,126
1925,YURIKO,6,126
1925,ALMA,5,142
1925,AMY,5,142
1925,ANITA,5,142
1925,BLANCHE,5,142
1925,DIANA,5,142
1925,ENID,5,142
1925,HARRIET,5,142
1925,JANE,5,142
1925,JEANETTE,5,142
1925,JULIA,5,142
1925,KATIE,5,142
1925,LAI,5,142
1925,LILA,5,142
1925,MARGRET,5,142
1925,MERLE,5,142
1925,MONA,5,142
1925,PHYLIS,5,142
1925,SHIZUKO,5,142
1925,SYLVIA,5,142
1926,MARGARET,204,1
1926,MARY,172,2
1926,DOROTHY,148,3
1926,JEAN,88,4
1926,HELEN,68,5
1926,KATHLEEN,64,6
1926,JOAN,59,7
1926,EVELYN,58,8
1926,BARBARA,54,9
1926,DOREEN,52,10
1926,BETTY,51,11
1926,ELIZABETH,51,11
1926,MARJORIE,50,13
1926,PATRICIA,48,14
1926,FLORENCE,45,15
1926,AUDREY,44,16
1926,SHIRLEY,44,16
1926,ANNIE,43,18
1926,JOYCE,39,19
1926,JUNE,39,19
1926,MARION,39,19
1926,NORMA,39,19
1926,EDITH,38,23
1926,IRENE,38,23
1926,CATHERINE,36,25
1926,PHYLLIS,34,26
1926,ALICE,33,27
1926,DORIS,33,27
1926,EILEEN,31,29
1926,ETHEL,31,29
1926,RUTH,31,29
1926,VIOLET,30,32
1926,LILLIAN,29,33
1926,MILDRED,29,33
1926,MURIEL,28,35
1926,VERA,28,35
1926,GLADYS,27,37
1926,EDNA,26,38
1926,FRANCES,26,38
1926,THELMA,26,38
1926,ELSIE,25,41
1926,GRACE,25,41
1926,ELEANOR,24,43
1926,GLORIA,24,43
1926,HAZEL,24,43
1926,JESSIE,24,43
1926,LOIS,24,43
1926,MARIE,24,43
1926,AGNES,22,49
1926,BERNICE,20,50
1926,BEATRICE,19,51
1926,JANET,19,51
1926,JOSEPHINE,19,51
1926,EVA,18,54
1926,DORA,17,55
1926,ELLEN,17,55
1926,LORNA,17,55
1926,MARGUERITE,17,55
1926,ROSE,17,55
1926,VIRGINIA,17,55
1926,OLIVE,16,61
1926,VIOLA,16,61
1926,BEVERLEY,15,63
1926,CONSTANCE,15,63
1926,MAY,15,63
1926,PEARL,15,63
1926,ANNA,14,67
1926,CLARA,14,67
1926,MABEL,14,67
1926,NANCY,14,67
1926,NELLIE,14,67
1926,SHEILA,14,67
1926,IRIS,13,73
1926,LOUISE,13,73
1926,MYRTLE,13,73
1926,NOBUKO,13,73
1926,RUBY,13,73
1926,GERTRUDE,12,78
1926,SARAH,12,78
1926,VERNA,12,78
1926,ANNE,11,81
1926,CHARLOTTE,11,81
1926,ELAINE,11,81
1926,FREDA,11,81
1926,LILY,11,81
1926,YOSHIKO,11,81
1926,DOROTHEA,10,87
1926,EMIKO,10,87
1926,GERALDINE,10,87
1926,HILDA,10,87
1926,NORA,10,87
1926,ROSEMARY,10,87
1926,AIKO,9,93
1926,CHRISTINA,9,93
1926,DAPHNE,9,93
1926,IVY,9,93
1926,JACQUELINE,9,93
1926,LAURA,9,93
1926,MARJORY,9,93
1926,MICHIKO,9,93
1926,VELMA,9,93
1926,WINNIFRED,9,93
1926,ANN,8,103
1926,BERTHA,8,103
1926,BESSIE,8,103
1926,BEVERLY,8,103
1926,DONNA,8,103
1926,EUNICE,8,103
1926,IDA,8,103
1926,ISABEL,8,103
1926,LILA,8,103
1926,LUCY,8,103
1926,MARIAN,8,103
1926,MARTHA,8,103
1926,PAULINE,8,103
1926,SYLVIA,8,103
1926,VIVIAN,8,103
1926,WILMA,8,103
1926,ALMA,7,119
1926,CHRISTINE,7,119
1926,FRANCIS,7,119
1926,GWENDOLYN,7,119
1926,ISOBEL,7,119
1926,JANE,7,119
1926,MARIA,7,119
1926,NORAH,7,119
1926,TOSHIKO,7,119
1926,WINIFRED,7,119
1926,AYAKO,6,129
1926,BERYL,6,129
1926,GEORGINA,6,129
1926,KATHARINE,6,129
1926,KATHERINE,6,129
1926,LORRAINE,6,129
1926,LOUISA,6,129
1926,MILLICENT,6,129
1926,MIYOKO,6,129
1926,PAMELA,6,129
1926,RHODA,6,129
1926,YURIKO,6,129
1926,CAROL,5,141
1926,CAROLINE,5,141
1926,CHIZUKO,5,141
1926,FUMIKO,5,141
1926,HARUKO,5,141
1926,ISABELLA,5,141
1926,JOY,5,141
1926,JULIA,5,141
1926,MABLE,5,141
1926,MARGERY,5,141
1926,MITSUE,5,141
1926,MONA,5,141
1926,NOREEN,5,141
1926,OLGA,5,141
1926,PEGGY,5,141
1926,POLLY,5,141
1926,RACHEL,5,141
1926,RITA,5,141
1926,STELLA,5,141
1926,YUKIKO,5,141
1926,YVONNE,5,141
1927,MARY,191,1
1927,MARGARET,184,2
1927,DOROTHY,119,3
1927,ELIZABETH,73,4
1927,HELEN,73,4
1927,JEAN,70,6
1927,DOREEN,61,7
1927,JOAN,61,7
1927,PATRICIA,59,9
1927,IRENE,51,10
1927,SHIRLEY,51,10
1927,MARJORIE,50,12
1927,EVELYN,46,13
1927,AUDREY,45,14
1927,BETTY,45,14
1927,RUTH,44,16
1927,KATHLEEN,43,17
1927,JUNE,42,18
1927,DORIS,40,19
1927,NORMA,40,19
1927,MARION,39,21
1927,ALICE,36,22
1927,EDITH,36,22
1927,FRANCES,36,22
1927,PHYLLIS,36,22
1927,JOYCE,33,26
1927,BARBARA,32,27
1927,CATHERINE,32,27
1927,HAZEL,32,27
1927,THELMA,32,27
1927,EILEEN,31,31
1927,GLADYS,31,31
1927,GRACE,31,31
1927,FLORENCE,29,34
1927,VIOLET,29,34
1927,MARIE,28,36
1927,MURIEL,28,36
1927,ANNIE,27,38
1927,GLORIA,25,39
1927,MILDRED,24,40
1927,EDNA,23,41
1927,ETHEL,23,41
1927,LILLIAN,23,41
1927,SHEILA,23,41
1927,ELSIE,22,45
1927,VERA,22,45
1927,AGNES,21,47
1927,ELEANOR,20,48
1927,ELLEN,20,48
1927,LOIS,19,50
1927,BEVERLEY,18,51
1927,PEARL,18,51
1927,LORRAINE,17,53
1927,BEVERLY,16,54
1927,BEATRICE,15,55
1927,BERNICE,15,55
1927,PAULINE,15,55
1927,EVA,14,58
1927,JACQUELINE,14,58
1927,LORNA,14,58
1927,LOUISE,14,58
1927,RUBY,14,58
1927,TOSHIKO,14,58
1927,CONSTANCE,13,64
1927,HILDA,13,64
1927,JESSIE,13,64
1927,MABEL,13,64
1927,MARGUERITE,13,64
1927,MARIA,13,64
1927,OLIVE,13,64
1927,WILMA,13,64
1927,DAPHNE,12,72
1927,NANCY,12,72
1927,VIVIAN,12,72
1927,WINNIFRED,12,72
1927,GERTRUDE,11,76
1927,JANET,11,76
1927,LAURA,11,76
1927,SYLVIA,11,76
1927,YOSHIKO,11,76
1927,ANNA,10,81
1927,ANNE,10,81
1927,DORA,10,81
1927,ESTHER,10,81
1927,FRANCIS,10,81
1927,IRIS,10,81
1927,IVY,10,81
1927,LUCY,10,81
1927,MYRTLE,10,81
1927,VERNA,10,81
1927,VIOLA,10,81
1927,VIRGINIA,10,81
1927,ALMA,9,93
1927,BERTHA,9,93
1927,JANE,9,93
1927,MARGRET,9,93
1927,MAY,9,93
1927,ROBERTA,9,93
1927,VELMA,9,93
1927,CHARLOTTE,8,100
1927,EMILY,8,100
1927,GERALDINE,8,100
1927,HISAKO,8,100
1927,JOSEPHINE,8,100
1927,MONA,8,100
1927,PAMELA,8,100
1927,POLLY,8,100
1927,RITA,8,100
1927,ADA,7,109
1927,CHRISTINA,7,109
1927,CLARA,7,109
1927,ISABEL,7,109
1927,JENNIE,7,109
1927,JOY,7,109
1927,KATHERINE,7,109
1927,KIYOKO,7,109
1927,MARJORY,7,109
1927,NELLIE,7,109
1927,NORA,7,109
1927,SHIZUKO,7,109
1927,SUMIKO,7,109
1927,TERUKO,7,109
1927,YVONNE,7,109
1927,DELLA,6,124
1927,EIKO,6,124
1927,ELAINE,6,124
1927,ENID,6,124
1927,EUNICE,6,124
1927,FLORA,6,124
1927,FUMIKO,6,124
1927,GEORGINA,6,124
1927,IDA,6,124
1927,ISABELLA,6,124
1927,LEONA,6,124
1927,LILIAN,6,124
1927,MARTHA,6,124
1927,MAVIS,6,124
1927,MINNIE,6,124
1927,ROSIE,6,124
1927,SYBIL,6,124
1927,VALERIE,6,124
1927,WINIFRED,6,124
1927,ANITA,5,143
1927,ANN,5,143
1927,DONNA,5,143
1927,GWENDOLYN,5,143
1927,ISABELLE,5,143
1927,ISOBEL,5,143
1927,JEANIE,5,143
1927,JULIA,5,143
1927,MADELINE,5,143
1927,MIYOKO,5,143
1927,PEGGY,5,143
1927,PHYLIS,5,143
1927,ROSE,5,143
1927,SETSUKO,5,143
1927,STELLA,5,143
1927,SUSAN,5,143
1927,VICTORIA,5,143
1928,MARY,199,1
1928,MARGARET,142,2
1928,DOROTHY,119,3
1928,ELIZABETH,80,4
1928,PATRICIA,78,5
1928,SHIRLEY,74,6
1928,HELEN,67,7
1928,BETTY,61,8
1928,JEAN,60,9
1928,IRENE,57,10
1928,RUTH,55,11
1928,KATHLEEN,54,12
1928,JOAN,53,13
1928,BARBARA,49,14
1928,ALICE,47,15
1928,DORIS,46,16
1928,ANNIE,45,17
1928,AUDREY,45,17
1928,DOREEN,45,17
1928,FLORENCE,44,20
1928,EVELYN,43,21
1928,PHYLLIS,42,22
1928,MARJORIE,39,23
1928,CATHERINE,38,24
1928,LOIS,37,25
1928,MARION,37,25
1928,EDITH,36,27
1928,JOYCE,36,27
1928,LILLIAN,36,27
1928,JUNE,34,30
1928,NORMA,34,30
1928,GLORIA,31,32
1928,FRANCES,29,33
1928,ELEANOR,26,34
1928,VERA,26,34
1928,BEVERLEY,25,36
1928,ETHEL,24,37
1928,GLADYS,24,37
1928,MURIEL,24,37
1928,OLIVE,24,37
1928,BERNICE,23,41
1928,EILEEN,23,41
1928,PAULINE,23,41
1928,MARIE,22,44
1928,EDNA,21,45
1928,HAZEL,21,45
1928,THELMA,21,45
1928,CONSTANCE,19,48
1928,ROSE,19,48
1928,SHEILA,19,48
1928,MARGUERITE,18,51
1928,MILDRED,18,51
1928,BEATRICE,17,53
1928,ELSIE,17,53
1928,EVA,17,53
1928,GERTRUDE,17,53
1928,GRACE,17,53
1928,LOUISE,17,53
1928,AGNES,16,59
1928,ANNA,16,59
1928,MABEL,16,59
1928,VIOLET,16,59
1928,BEVERLY,15,63
1928,CLARA,15,63
1928,DAPHNE,15,63
1928,JANE,15,63
1928,ELLEN,14,67
1928,EMILY,14,67
1928,JESSIE,14,67
1928,LORRAINE,14,67
1928,MAY,14,67
1928,PEARL,14,67
1928,VIOLA,14,67
1928,ANNE,13,74
1928,HILDA,13,74
1928,KAZUKO,13,74
1928,LAURA,13,74
1928,RUBY,13,74
1928,VERNA,13,74
1928,NANCY,12,80
1928,ISABEL,11,81
1928,LILY,11,81
1928,BERYL,10,83
1928,DORA,10,83
1928,IRIS,10,83
1928,JACQUELINE,10,83
1928,KATHERINE,10,83
1928,LORNA,10,83
1928,MYRTLE,10,83
1928,OLGA,10,83
1928,SYLVIA,10,83
1928,TERUKO,10,83
1928,YVONNE,10,83
1928,IDA,9,94
1928,NORA,9,94
1928,TOSHIKO,9,94
1928,VELMA,9,94
1928,VIVIAN,9,94
1928,YOSHIKO,9,94
1928,ALMA,8,100
1928,CHRISTINA,8,100
1928,ELAINE,8,100
1928,JANET,8,100
1928,JOSEPHINE,8,100
1928,VIRGINIA,8,100
1928,ANN,7,106
1928,ELLA,7,106
1928,ESTHER,7,106
1928,GWENDOLYN,7,106
1928,ISOBEL,7,106
1928,JULIA,7,106
1928,LEONA,7,106
1928,MARIAN,7,106
1928,NELLIE,7,106
1928,ROBERTA,7,106
1928,WINIFRED,7,106
1928,ANITA,6,117
1928,CHARLOTTE,6,117
1928,COLLEEN,6,117
1928,EMIKO,6,117
1928,GERALDINE,6,117
1928,INA,6,117
1928,IRMA,6,117
1928,ISABELLA,6,117
1928,JENNIE,6,117
1928,JOY,6,117
1928,KIMIKO,6,117
1928,LILIAN,6,117
1928,LOUISA,6,117
1928,MAE,6,117
1928,MASAKO,6,117
1928,MIRIAM,6,117
1928,NORAH,6,117
1928,SUMIKO,6,117
1928,AYAKO,5,135
1928,BERTHA,5,135
1928,BESSIE,5,135
1928,CLARICE,5,135
1928,FRANCIS,5,135
1928,GEORGINA,5,135
1928,HELENA,5,135
1928,HELLEN,5,135
1928,JUANITA,5,135
1928,KATHRYN,5,135
1928,LILLY,5,135
1928,LOLA,5,135
1928,NOBUKO,5,135
1928,POLLY,5,135
1928,ROSEMARY,5,135
1928,ROSIE,5,135
1928,ROSINA,5,135
1928,TOMIKO,5,135
1928,VALERIE,5,135
1928,VICTORIA,5,135
1928,WINNIFRED,5,135
1928,YAEKO,5,135
1929,MARY,208,1
1929,MARGARET,168,2
1929,DOROTHY,142,3
1929,SHIRLEY,106,4
1929,ELIZABETH,84,5
1929,HELEN,71,6
1929,JEAN,71,6
1929,PATRICIA,64,8
1929,JOAN,62,9
1929,KATHLEEN,62,9
1929,DOREEN,61,11
1929,MARION,53,12
1929,AUDREY,52,13
1929,BETTY,52,13
1929,EVELYN,50,15
1929,IRENE,46,16
1929,BARBARA,45,17
1929,RUTH,45,17
1929,FRANCES,44,19
1929,PHYLLIS,42,20
1929,DORIS,39,21
1929,JUNE,39,21
1929,MARJORIE,37,23
1929,BEVERLEY,36,24
1929,EDITH,36,24
1929,LILLIAN,36,24
1929,NORMA,36,24
1929,JOYCE,35,28
1929,LOIS,35,28
1929,VIOLET,35,28
1929,ANNIE,33,31
1929,FLORENCE,33,31
1929,GRACE,31,33
1929,ALICE,30,34
1929,SHEILA,30,34
1929,AGNES,28,36
1929,MARIE,28,36
1929,MURIEL,28,36
1929,VERA,27,39
1929,ETHEL,26,40
1929,CATHERINE,25,41
1929,ELSIE,25,41
1929,EDNA,24,43
1929,EILEEN,24,43
1929,GLORIA,24,43
1929,ELEANOR,23,46
1929,JACQUELINE,22,47
1929,BEVERLY,21,48
1929,GLADYS,21,48
1929,ANNA,20,50
1929,HAZEL,19,51
1929,JOSEPHINE,19,51
1929,ROSE,19,51
1929,BERNICE,18,54
1929,GERALDINE,18,54
1929,GERTRUDE,18,54
1929,JESSIE,18,54
1929,MARGUERITE,18,54
1929,PEARL,18,54
1929,BEATRICE,17,60
1929,ELLEN,17,60
1929,JANET,17,60
1929,NANCY,17,60
1929,LORRAINE,16,64
1929,MABEL,16,64
1929,THELMA,16,64
1929,MARIA,15,67
1929,MILDRED,15,67
1929,WINNIFRED,15,67
1929,LAURA,14,70
1929,RUBY,14,70
1929,TERUKO,14,70
1929,ANNE,13,73
1929,IRIS,13,73
1929,LOUISE,13,73
1929,MAY,13,73
1929,NORA,13,73
1929,FLORA,12,78
1929,KATHERINE,12,78
1929,SETSUKO,12,78
1929,VERNA,12,78
1929,VIVIAN,12,78
1929,WILMA,12,78
1929,YVONNE,12,78
1929,DOLORES,11,85
1929,ELAINE,11,85
1929,GWENDOLYN,11,85
1929,HILDA,11,85
1929,IDA,11,85
1929,KAZUKO,11,85
1929,LORNA,11,85
1929,MIYOKO,11,85
1929,NORAH,11,85
1929,CHARLOTTE,10,94
1929,CLARA,10,94
1929,CONSTANCE,10,94
1929,GEORGINA,10,94
1929,ISABEL,10,94
1929,LEONA,10,94
1929,LUCY,10,94
1929,OLIVE,10,94
1929,RAMONA,10,94
1929,AKIKO,9,103
1929,EVA,9,103
1929,LILY,9,103
1929,MAVIS,9,103
1929,MONA,9,103
1929,MYRTLE,9,103
1929,ROBERTA,9,103
1929,DONNA,8,110
1929,FUMIKO,8,110
1929,LORAINE,8,110
1929,ROSEMARY,8,110
1929,SUMIKO,8,110
1929,SYLVIA,8,110
1929,YOSHIKO,8,110
1929,YURIKO,8,110
1929,AMY,7,118
1929,DAPHNE,7,118
1929,ESTHER,7,118
1929,FRANCIS,7,118
1929,ISOBEL,7,118
1929,JOY,7,118
1929,MARIAN,7,118
1929,MASAKO,7,118
1929,MAUREEN,7,118
1929,POLLY,7,118
1929,RITA,7,118
1929,VELMA,7,118
1929,VIOLA,7,118
1929,ADA,6,131
1929,BERTHA,6,131
1929,DIANA,6,131
1929,EUNICE,6,131
1929,ISABELLA,6,131
1929,ISABELLE,6,131
1929,JULIA,6,131
1929,LENA,6,131
1929,LILLY,6,131
1929,MARGERY,6,131
1929,MAXINE,6,131
1929,NELLIE,6,131
1929,NINA,6,131
1929,NOBUKO,6,131
1929,NOREEN,6,131
1929,PAULINE,6,131
1929,SUSAN,6,131
1929,THERESA,6,131
1929,VIRGINIA,6,131
1929,ANN,5,150
1929,BERYL,5,150
1929,BESSIE,5,150
1929,BILLIE,5,150
1929,BLANCHE,5,150
1929,BRENDA,5,150
1929,CAROLINE,5,150
1929,CHRISTINA,5,150
1929,CHRISTINE,5,150
1929,DIANE,5,150
1929,ELLA,5,150
1929,FANNY,5,150
1929,HARRIET,5,150
1929,HISAKO,5,150
1929,JUANITA,5,150
1929,KATHRYN,5,150
1929,LOUISA,5,150
1929,MABLE,5,150
1929,MARTHA,5,150
1929,MOLLY,5,150
1929,OLGA,5,150
1929,PAMELA,5,150
1929,PEGGY,5,150
1929,ROSIE,5,150
1929,TOYOKO,5,150
1929,VALERIE,5,150
1930,MARY,182,1
1930,MARGARET,148,2
1930,DOROTHY,117,3
1930,SHIRLEY,101,4
1930,PATRICIA,99,5
1930,DOREEN,82,6
1930,BARBARA,70,7
1930,HELEN,68,8
1930,JOAN,68,8
1930,ELIZABETH,66,10
1930,JEAN,60,11
1930,JOYCE,55,12
1930,BETTY,53,13
1930,RUTH,53,13
1930,AUDREY,47,15
1930,EVELYN,47,15
1930,KATHLEEN,47,15
1930,JUNE,44,18
1930,ANNIE,43,19
1930,FRANCES,43,19
1930,ALICE,41,21
1930,FLORENCE,41,21
1930,GLADYS,41,21
1930,BEVERLEY,39,24
1930,IRENE,39,24
1930,MARJORIE,37,26
1930,LILLIAN,34,27
1930,PHYLLIS,34,27
1930,LOIS,33,29
1930,EILEEN,32,30
1930,MARION,32,30
1930,VERA,32,30
1930,BEVERLY,31,33
1930,DORIS,31,33
1930,CATHERINE,29,35
1930,GRACE,28,36
1930,MARIE,27,37
1930,MURIEL,27,37
1930,THELMA,26,39
1930,ANNA,25,40
1930,NORMA,25,40
1930,SHEILA,24,42
1930,VIOLET,23,43
1930,ELEANOR,22,44
1930,ELSIE,22,44
1930,GLORIA,22,44
1930,LORNA,22,44
